,0
0,3e-05
1,3.0697911502767085e-05
2,3.141199546986678e-05
3,3.214262513915255e-05
4,3.289018232500016e-05
5,3.3655057614427866e-05
6,3.44376505676751e-05
7,3.523836992334025e-05
8,3.605763380817933e-05
9,3.689586995167166e-05
10,3.775351590545896e-05
11,3.863101926776859e-05
12,3.952883791293256e-05
13,4.044744022611691e-05
14,4.138730534337959e-05
15,4.234892339717492e-05
16,4.33327957674294e-05
17,4.433943533831238e-05
18,4.536936676083032e-05
19,4.642312672137496e-05
20,4.7501264216360174e-05
21,4.8604340833082465e-05
22,4.973293103694715e-05
23,5.0887622465200345e-05
24,5.2069016227314874e-05
25,5.327772721217769e-05
26,5.4514384402232925e-05
27,5.577963119473439e-05
28,5.707412573026828e-05
29,5.8398541228707785e-05
30,5.975356633276716e-05
31,6.113990545932371e-05
32,6.255827915868169e-05
33,6.400942448195752e-05
34,6.549409535676353e-05
35,6.701306297138163e-05
36,6.856711616760868e-05
37,7.0157061842475e-05
38,7.178372535902764e-05
39,7.344795096638318e-05
40,7.515060222925676e-05
41,7.689256246717713e-05
42,7.867473520360358e-05
43,8.049804462516546e-05
44,8.236343605124958e-05
45,8.427187641416237e-05
46,8.622435475010746e-05
47,8.822188270121214e-05
48,9.026549502885278e-05
49,9.235625013852607e-05
50,9.44952306165252e-05
51,9.668354377867821e-05
52,9.892232223142038e-05
53,0.0001012127244454689
54,0.00010355593534237982
55,0.00010595316689427313
56,0.00010840565873701431
57,0.00011091467879715193
58,0.00011348152393290954
59,0.00011610752058954714
60,0.000118794025469405
61,0.00012154242621695166
62,0.00012435414211916997
63,0.00012723062482161235
64,0.00013017335906047477
65,0.00013318386341103583
66,0.00013626369105282105
67,0.0001394144305518588
68,0.0001426377066604012
69,0.00014593518113449163
70,0.00014930855356976608
71,0.00015275956225588915
72,0.00015628998505002936
73,0.00015990164026978652
74,0.00016359638760599568
75,0.0001673761290558389
76,0.0001712428098767046
77,0.00017519841956124466
78,0.00017924499283408882
79,0.0001833846106706829
80,0.0001876194013387285
81,0.0001919515414627155
82,0.00019638325711203832
83,0.00020091682491321078
84,0.00020555457318668916
85,0.00021029888310884144
86,0.0002151521898995919
87,0.00022011698403629734
88,0.00022519581249441208
89,0.00023039128001551532
90,0.00023570605040328603
91,0.00024114284784801268
92,0.00024670445828025336
93,0.00025239373075425735
94,0.00025821357886178476
95,0.00026416698217696143
96,0.00027025698773282974
97,0.00027648671153025577
98,0.00028285934007988396
99,0.00028937813197782523
100,0.00029604641951578296
101,0.00030286761032635354
102,0.00030984518906421486
103,0.0003169827191239635
104,0.00032428384439536106
105,0.0003317522910567649
106,0.0003393918694075312
107,0.0003472064757401997
108,0.00035520009425328125
109,0.00036337679900547593
110,0.0003717407559121786
111,0.00038029622478513524
112,0.0003890475614161338
113,0.0003979992197056179
114,0.0004071557538371439
115,0.00041652182049861067
116,0.00042610218115119667
117,0.0004359017043469745
118,0.00044592536809617844
119,0.0004561782622851161
120,0.00046666559114573496
121,0.00047739267577787223
122,0.000488364956725239
123,0.000499587996606184
124,0.0005110674828003276
125,0.0005228092301921666
126,0.0005348191839727467
127,0.0005471034225005449
128,0.0005596681602227107
129,0.0005725197506578234
130,0.0005856646894413563
131,0.0005991096174350442
132,0.0006128613239013714
133,0.0006269267497444236
134,0.0006413129908183466
135,0.0006560273013046887
136,0.0006710770971599121
137,0.0006864699596343858
138,0.0007022136388864988
139,0.0007183160576321815
140,0.0007347853148582625
141,0.0007516296896638524
142,0.0007688576451559645
143,0.0007864778324271369
144,0.0008044990946109618
145,0.0008229304710231784
146,0.0008417812013858687
147,0.0008610607301348248
148,0.0008807787108178108
149,0.0009009450105777985
150,0.0009215697147278639
151,0.0009426631314184747
152,0.0009642357963940417
153,0.0009862984778482322
154,0.0010088621813730315
155,0.0010319381550066699
156,0.0010555378943783733
157,0.0010796731479572855
158,0.0011043559224017867
159,0.0011295984880136084
160,0.001155413384295429
161,0.0011818134256207538
162,0.0012088117070058423
163,0.0012364216099974487
164,0.0012646568086715872
165,0.0012935312757424424
166,0.0013230592887902971
167,0.0013532554366028934
168,0.0013841346256414316
169,0.0014157120866222866
170,0.0014480033812194605
171,0.001481024408895217
172,0.0015147914138498452
173,0.00154932099210131
174,0.001584630098690979
175,0.001620736055020204
176,0.0016576565563180229
177,0.0016954096792374488
178,0.0017340138895906815
179,0.0017734880502188928
180,0.001813851428991565
181,0.001855123706953553
182,0.0018973249866049056
183,0.0019404758003237436
184,0.0019845971189278158
185,0.002029710360383459
186,0.0020758373986527324
187,0.0021230005726893225
188,0.0021712226955801412
189,0.002220527063828756
190,0.0022709374667939874
191,0.0023224781962684483
192,0.0023751740562126633
193,0.0024290503726317365
194,0.0024841330036078774
195,0.0025404483494799682
196,0.002598023363172022
197,0.0026568855606738653
198,0.002717063031673621
199,0.0027785844503327812
200,0.0028414790862228393
201,0.002905776815399571
202,0.002971508131634743
203,0.003038704157790429
204,0.0031073966573395124
205,0.0031776180460376733
206,0.0032494014037337325
207,0.0033227804863304278
208,0.003397789737873727
209,0.003474464302795386
210,0.0035528400382831235
211,0.003632953526787257
212,0.0037148420886640534
213,0.0037985437949415147
214,0.003884097480210927
215,0.0039715427556460655
216,0.004060920022137379
217,0.004152270483535911
218,0.004245636160017
219,0.0043410599015348906
220,0.004438585401389761
221,0.004538257209882008
222,0.004640120748052254
223,0.0047442223215110645
224,0.004850609134334839
225,0.004959329303029932
226,0.005070431870570861
227,0.005183966820462248
228,0.005299985090870589
229,0.005418538588777148
230,0.0055396802041584575
231,0.005663463824170564
232,0.005789944347357278
233,0.005919177697826581
234,0.006051220839433749
235,0.006186131789894193
236,0.006323969634896841
237,0.00646479454211991
238,0.00660866777518616
239,0.006755651707534503
240,0.006905809836181022
241,0.007059206795354745
242,0.0072159083699990575
243,0.0073759815091268876
244,0.007539494338962398
245,0.007706516175935386
246,0.007877117539438306
247,0.008051370164326874
248,0.008229347013191035
249,0.008411122288339987
250,0.00859677144344468
251,0.008786371194921564
252,0.008979999532871381
253,0.009177735731688992
254,0.009379660360275951
255,0.009585855291793172
256,0.009796403712880358
257,0.010011390132533014
258,0.010230900390273344
259,0.010455021663894193
260,0.010683842476549237
261,0.010917452703198839
262,0.011155943576421943
263,0.011399407691525334
264,0.01164793901091271
265,0.011901632867664306
266,0.012160585968349187
267,0.012424896394906584
268,0.012694663714984835
269,0.012969988657444623
270,0.013250973432815175
271,0.01353772162526574
272,0.013830338189748307
273,0.014128929447887163
274,0.014433603082761037
275,0.014744468132531656
276,0.015061634982584756
277,0.01538521535675702
278,0.01571532230688967
279,0.01605207020121785
280,0.016395574711233877
281,0.016745952796930388
282,0.0171033226907271
283,0.017467803879766097
284,0.01783951708644974
285,0.018218584247369336
286,0.01860512849058456
287,0.018999274110976773
288,0.01940114654386259
