,0
733,0.46093567227835547
734,0.46188608130684117
735,0.46282816417171097
736,0.46376196426518734
737,0.4646875250727252
738,0.46560489016981826
739,0.46651410321150677
740,0.4674152079176126
741,0.46830824806086446
742,0.46919326746530265
743,0.47007030998812976
744,0.470939419516017
745,0.47180063995401095
746,0.4726540152207295
747,0.47349958922942237
748,0.4743374058923778
749,0.4751675091058988
750,0.4759899427442304
751,0.4768047506523689
752,0.4776119766373471
753,0.4784116644647795
754,0.47920385784832653
755,0.4799886004465155
756,0.48076593585056326
757,0.4815359075876428
758,0.4822985591026921
759,0.4830539337676494
760,0.4838020748610766
761,0.4845430255732845
762,0.4852768289954161
763,0.4860035281179987
764,0.4867231658256251
765,0.48743578488984807
766,0.48814142796556825
767,0.48884013758832906
768,0.48953195616755996
769,0.49021692598621674
770,0.490895089197435
771,0.49156648781253454
772,0.4922311637067454
773,0.49288915861166305
774,0.4935405141145287
775,0.4941852716506737
776,0.49482347250649505
777,0.4954551578061982
778,0.4960803685241384
779,0.4966991454697407
780,0.49731152929129
781,0.4979175604647779
782,0.49851727930704254
783,0.4991107259619496
784,0.49969794040075755
785,0.5002789624196362
786,0.5008538316400213
787,0.5014225875050328
788,0.5019852692753359
789,0.5025419160365984
790,0.5030925666884848
791,0.5036372599424539
792,0.5041760343319643
793,0.5047089281986432
794,0.5052359797008604
795,0.5057572268015358
796,0.5062727072743738
797,0.5067824587063466
798,0.5072865184948241
799,0.5077849238334776
800,0.5082777117306236
801,0.508764919000362
802,0.5092465822566983
803,0.509722737922325
804,0.510193422221134
805,0.5106586711807749
806,0.5111185206347226
807,0.5115730062185595
808,0.5120221633634165
809,0.5124660273112486
810,0.5129046331012679
811,0.5133380155760113
812,0.51376620938062
813,0.5141892489586483
814,0.5146071685615655
815,0.5150200022338011
816,0.5154277838261758
817,0.515830546989933
818,0.5162283251839914
819,0.5166211516585778
820,0.5170090594732509
821,0.5173920814883834
822,0.51777025036837
823,0.5181435985786355
824,0.5185121583909186
825,0.5188759618743287
826,0.5192350409100406
827,0.5195894271807403
828,0.5199391521689793
829,0.5202842471687538
830,0.5206247432813282
831,0.520960671404826
832,0.5212920622555458
833,0.5216189463535486
834,0.5219413540214349
835,0.5222593153925
836,0.5225728604200883
837,0.5228820188542791
838,0.523186820260926
839,0.5234872940153664
840,0.5237834693108652
841,0.5240753751459173
842,0.5243630403330434
843,0.524646493502042
844,0.5249257630979117
845,0.525200877378732
846,0.5254718644196509
847,0.525738752114407
848,0.5260015681725017
849,0.5262603401239945
850,0.5265150953179623
851,0.526765860924052
852,0.5270126639296181
853,0.5272555311509113
854,0.5274944892174531
855,0.5277295645951785
856,0.5279607835640557
857,0.5281881722332871
858,0.528411756543375
859,0.5286315622538281
860,0.5288476149579929
861,0.5290599400760253
862,0.5292685628508712
863,0.5294735083420556
864,0.529674801463071
865,0.5298724669601228
866,0.5300665294130484
867,0.5302570132362404
868,0.530443942679572
869,0.530627341829325
870,0.5308072346091215
871,0.5309836447808559
872,0.5311565959456296
873,0.5313261115446877
874,0.5314922148603561
875,0.5316549290169806
876,0.5318142769818655
877,0.5319702815662144
878,0.5321229654260702
879,0.5322723510632557
880,0.5324184608263142
881,0.5325613169114495
882,0.5327009413634658
883,0.5328373560767066
884,0.5329705827959934
885,0.5331006431175627
886,0.533227558490002
887,0.5333513502151852
888,0.533472039449205
889,0.533589647203305
890,0.5337041943448102
891,0.533815701598054
892,0.5339241895453043
893,0.5340296786276874
894,0.5341321891461092
895,0.5342317412621741
896,0.5343283549991016
897,0.5344220502426392
898,0.5345128467419743
899,0.5346007641106416
900,0.534685821827428
901,0.5347680392372747
902,0.5348474355521764
903,0.5349240298520759
904,0.5349978410857568
905,0.5350688880717321
906,0.5351371894991298
907,0.5352027639285737
908,0.5352656297930618
909,0.5353258053988411
910,0.5353833089262775
911,0.5354381584307221
912,0.5354903718433748
913,0.5355399669721431
914,0.5355869615024961
915,0.5356313729983159
916,0.5356732189027439
917,0.5357125165390237
918,0.5357492831113391
919,0.5357835357056482
920,0.5358152912905133
921,0.5358445667179265
922,0.5358713787241307
923,0.5358957439304366
924,0.5359176788440346
925,0.5359371998588041
926,0.5359543232561154
927,0.53596906520563
928,0.5359814417660946
929,0.5359914688861317
930,0.5359991624050241
931,0.5360045380534973
932,0.536007611454495
933,0.5360083981239514
934,0.536006913471558
935,0.536003172801527
936,0.5359971913133488
937,0.5359889841025458
938,0.5359785661614211
939,0.5359659523798032
940,0.5359511575457845
941,0.5359341963464574
942,0.5359150833686446
943,0.5358938330996236
944,0.5358704599278493
945,0.5358449781436696
946,0.5358174019400374
947,0.5357877454132177
948,0.5357560225634908
949,0.535722247295849
950,0.5356864334206917
951,0.5356485946545123
952,0.5356087446205839
953,0.535566896849638
954,0.5355230647805398
955,0.5354772617609587
956,0.5354295010480341
957,0.5353797958090369
958,0.5353281591220262
959,0.5352746039765015
960,0.5352191432740507
961,0.5351617898289935
962,0.5351025563690199
963,0.5350414555358247
964,0.5349784998857379
965,0.534913701890349
966,0.53484707393713
967,0.5347786283300504
968,0.53470837729019
969,0.5346363329563475
970,0.5345625073856433
971,0.5344869125541187
972,0.5344095603573321
973,0.5343304626109483
974,0.5342496310513257
975,0.5341670773360985
976,0.5340828130447539
977,0.5339968496792069
978,0.5339091986643694
979,0.5338198713487151
980,0.5337288790048418
981,0.5336362328300275
982,0.5335419439467839
983,0.5334460234034056
984,0.5333484821745145
985,0.5332493311616008
986,0.5331485811935598
987,0.5330462430272251
988,0.5329423273478973
989,0.5328368447698681
990,0.5327298058369427
991,0.5326212210229558
992,0.5325111007322854
993,0.5323994553003617
994,0.5322862949941733
995,0.5321716300127682
996,0.532055470487752
997,0.5319378264837822
998,0.5318187079990585
999,0.5316981249658095
1000,0.5315760872507757
1001,0.5314526046556888
1002,0.5313276869177477
1003,0.5312013437100899
1004,0.5310735846422606
1005,0.5309444192606775
1006,0.5308138570490918
1007,0.5306819074290462
1008,0.5305485797603295
1009,0.5304138833414271
1010,0.5302778274099681
1011,0.5301404211431696
1012,0.5300016736582773
1013,0.5298615940130025
1014,0.5297201912059555
1015,0.5295774741770767
1016,0.529433451808063
1017,0.5292881329227922
1018,0.5291415262877431
1019,0.5289936406124128
1020,0.5288444845497311
1021,0.5286940666964711
1022,0.5285423955936567
1023,0.5283894797269671
1024,0.5282353275271392
1025,0.528079947370364
1026,0.5279233475786833
1027,0.527765536420381
1028,0.5276065221103726
1029,0.5274463128105911
1030,0.5272849166303698
1031,0.5271223416268227
1032,0.5269585958052211
1033,0.5267936871193684
1034,0.5266276234719708
1035,0.5264604127150059
1036,0.5262920626500883
1037,0.526122581028832
1038,0.5259519755532102
1039,0.5257802538759122
1040,0.5256074236006983
1041,0.5254334922827505
1042,0.5252584674290216
1043,0.5250823564985809
1044,0.5249051669029577
1045,0.5247269060064823
1046,0.5245475811266227
1047,0.5243671995343218
1048,0.5241857684543282
1049,0.5240032950655276
1050,0.5238197865012698
1051,0.5236352498496938
1052,0.5234496921540502
1053,0.5232631204130211
1054,0.5230755415810376
1055,0.5228869625685943
1056,0.5226973902425628
1057,0.5225068314265003
1058,0.5223152929009587
1059,0.5221227814037886
1060,0.521929303630443
1061,0.5217348662342772
1062,0.5215394758268473
1063,0.5213431389782058
1064,0.521145862217195
1065,0.5209476520317384
1066,0.5207485148691298
1067,0.5205484571363191
1068,0.5203474852001984
1069,0.5201456053878822
1070,0.5199428239869891
1071,0.5197391472459186
1072,0.5195345813741274
1073,0.5193291325424024
1074,0.5191228068831326
1075,0.5189156104905782
1076,0.5187075494211378
1077,0.5184986296936132
1078,0.5182888572894728
1079,0.5180782381531128
1080,0.5178667781921156
1081,0.5176544832775071
1082,0.5174413592440118
1083,0.5172274118903056
1084,0.5170126469792667
1085,0.5167970702382249
1086,0.5165806873592086
1087,0.5163635039991901
1088,0.5161455257803291
1089,0.5159267582902137
1090,0.5157072070821004
1091,0.5154868776751514
1092,0.515265775554671
1093,0.515043906172339
1094,0.5148212749464435
1095,0.5145978872621111
1096,0.5143737484715356
1097,0.5141488638942049
1098,0.5139232388171259
1099,0.5136968784950485
1100,0.5134697881506867
1101,0.5132419729749388
1102,0.5130134381271056
1103,0.5127841887351073
1104,0.5125542298956981
1105,0.5123235666746795
1106,0.512092204107112
1107,0.511860147197525
1108,0.5116274009201257
1109,0.5113939702190051
1110,0.5111598600083439
1111,0.5109250751726157
1112,0.5106896205667891
1113,0.5104535010165286
1114,0.5102167213183936
1115,0.5099792862400347
1116,0.5097412005203915
1117,0.5095024688698856
1118,0.5092630959706143
1119,0.5090230864765415
1120,0.5087824450136885
1121,0.5085411761803222
1122,0.5082992845471422
1123,0.5080567746574667
1124,0.5078136510274164
1125,0.5075699181460978
1126,0.5073255804757847
1127,0.5070806424520982
1128,0.5068351084841852
1129,0.5065889829548968
1130,0.5063422702209633
1131,0.5060949746131693
1132,0.5058471004365269
1133,0.5055986519704487
1134,0.5053496334689174
1135,0.5051000491606558
1136,0.5048499032492951
1137,0.5045991999135421
1138,0.5043479433073441
1139,0.5040961375600541
1140,0.5038437867765936
1141,0.5035908950376147
1142,0.5033374663996607
1143,0.5030835048953263
1144,0.5028290145334148
1145,0.5025739992990961
1146,0.5023184631540626
1147,0.5020624100366837
1148,0.5018058438621599
1149,0.5015487685226745
1150,0.5012911878875458
1151,0.5010331058033768
1152,0.5007745260942047
1153,0.5005154525616485
1154,0.5002558889850561
1155,0.49999583912164997
1156,0.49973530670667193
1157,0.4994742954535266
1158,0.4992128090539247
1159,0.4989508511780229
1160,0.4986884254745663
1161,0.49842553557102637
1162,0.49816218507374
1163,0.4978983775680461
1164,0.49763411661842316
1165,0.49736940576862326
1166,0.4971042485418073
1167,0.4968386484406779
1168,0.4965726089476118
1169,0.4963061335247912
1170,0.49603922561433406
1171,0.49577188863842403
1172,0.4955041259994382
1173,0.49523594108007507
1174,0.49496733724348113
1175,0.4946983178333763
1176,0.4944288861741788
1177,0.4941590455711293
1178,0.4938887993104131
1179,0.49361815065928283
1180,0.4933471028661791
1181,0.4930756591608512
1182,0.4928038227544762
1183,0.49253159683977726
1184,0.4922589845911415
1185,0.4919859891647367
1186,0.49171261369862734
1187,0.49143886131288955
1188,0.4911647351097251
1189,0.4908902381735754
1190,0.49061537357123364
1191,0.49034014435195655
1192,0.4900645535475758
1193,0.4897886041726073
1194,0.4895122992243616
1195,0.4892356416830515
1196,0.48895863451190075
1197,0.4886812806572503
1198,0.48840358304866466
1199,0.48812554459903773
1200,0.48784716820469737
